#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\brportuguese_Global.bin
#	File created on: 19.04.2026 17:30:34
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Global
0	AUTO	PART_SPOILER_17_CF	SPECTER FC
0	AUTO	PART_SPOILER_18_CF	SLINGSHOT FC
0	AUTO	PART_SPOILER_19_CF	TORNADO FC
0	AUTO	PART_SPOILER_20_CF	VENOM FC
0	AUTO	PART_SPOILER_21_CF	SWITCHBLADE FC
0	AUTO	PART_SPOILER_22_CF	SIDEWINDER FC
0	AUTO	PART_SPOILER_23_CF	IMPACT FC
0	AUTO	PART_SPOILER_24_CF	GROUNDMASTER FC
0	AUTO	PART_SPOILER_25_CF	DYNAMO FC
0	AUTO	PART_SPOILER_26_CF	JOKER FC
0	AUTO	PART_SPOILER_27_CF	PHOENIX FC
0	AUTO	PART_SPOILER_28_CF	FISHTAIL FC
0	AUTO	PART_SPOILER_29_CF	VIPER FC
0	AUTO	GAME_ACTION_STEERRIGHT	Direita
0	AUTO	PART_SPOILER_30_CF	EDGE FC
0	AUTO	UNLOCKABLE_SPA_NFS_LOGO_VINYLS	Need for Speed" Carbono Logo Vinyls Unlocked!
0	AUTO	VINYL_PART_2T_EUROPA	DUPLO TOM
0	AUTO	CHOOSE_YOUR_CREW_NAME_TITLE	*ESCOLHA O NOME DA SUA EQUIPE*
0	AUTO	PART_ROOF_1_CF	NORTHWEST FC
0	AUTO	PART_ROOF_2_CF	JETSTREAM FC
0	AUTO	PART_ROOF_3_CF	HEADWIND FC
0	AUTO	PART_ROOF_5_CF	RIPTIDE FC
0	AUTO	PART_ROOF_9_CF	WINDTUNNEL FC
0	AUTO	CHAL_EVENT_TYPE_PURSUIT_EVASION	Fugir
0	AUTO	VINYL_PART_SAL_GT500	SAL
0	AUTO	SMS_MESSAGE_010_FROM	Samson
0	AUTO	OPTIONS_REARVIEW	Retrovisor
0	9C6D23EE	0x9C6D23EE	ROCKETBUNNY
0	9C6D23EF	0x9C6D23EF	SUPERSPEED
0	9C6D23F0	0x9C6D23F0	EREBUNI CORP.
0	9C6D23F1	0x9C6D23F1	EXTREME DIMENSIONS
0	9C6D23F2	0x9C6D23F2	VEILSIDE
0	9C6D23F3	0x9C6D23F3	VARIS
0	9C6D23F4	0x9C6D23F4	CHARGESPEED
0	9C6D23F5	0x9C6D23F5	DO-LUCK
0	9C6D23F6	0x9C6D23F6	INGS+1
0	9C6D240E	0x9C6D240E	C-WEST
0	AUTO	WM_HELPGROUP_ZOOM_OUT	Menos Zoom
0	AUTO	VINYL_PART_2T_CHALLENGER71	DUPLO TOM
0	AUTO	VINYL_PART_SAL_SUPRA	SAL
0	9CFD98AD	0x9CFD98AD	TOP SECRET
0	AUTO	VINYL_PART_2T_FORDGT	DUPLO TOM
0	AUTO	COMMON_TITLE_XBOX_LIVE	XBOX LIVE
0	AUTO	PART_PERF_SUSPENSION_TUNE_01	SOBRESTERÇO
0	AUTO	PART_PERF_SUSPENSION_TUNE_02	SUBSTERÇO
0	AUTO	VINYL_PART_SAL_R32	SAL
0	9DAAFF28	0x9DAAFF28	FALKEN
0	9DEEC833	0x9DEEC833	EREBUNI CORP.
0	AUTO	SMS_MESSAGE_011_FROM	Samson
0	AUTO	HUD_PURSUIT_KNOCKOUT_OUTRAGEOUS	OUTRAGEOUS HIT!
0	AUTO	VINYL_PART_COLIN_BRERA	COLIN
0	AUTO	MENU_COMMON_PHOTOMODE_TITLE_NG	*MODO FOTO*
0	AUTO	CREW_INFO_STAT_RACE_STYLE	Estilo de Corrida:
0	AUTO	CONTROLLER_OPTION_VIBRATION_PS2	Vibração
0	AUTO	TIP_ON_PTAG_BASIC_DESC	One player starts as the Racer and the rest start as Cops!^Bust the Racer to become the new Racer.^The player who was the Racer for the most time wins!^See the Top Cops and Racer rankings at NeedforSpeed.com!
0	9EE9E1D1	0x9EE9E1D1	TOW HOOK
0	AUTO	PERFORMANCE_TUNE_HELP_BRAKES	Ajustar componentes de freio para a traseira ou para a dianteira permite que você controle como o carro se comporta durante uma frenagem brusca. Ajuste se quiser que as rodas dianteiras ou traseira travem antes.
0	AUTO	VINYL_PART_LOGO_SHURIKEN	SHURIKEN
0	AUTO	UNLOCKABLE_COOPER_TIRE_LOGO	Cooper Tire Logo Unlocked!
0	AUTO	ON_GAME_INVITE_TRACK_NAME	Track Name:
0	AUTO	POSTRACE_CHALLENGE_COMPLETE	DESAFIO COMPLETADO!
0	AUTO	PART_BODY_00	ORIGINAL
0	9FA9D8A8	0x9FA9D8A8	BODY 6
0	9FA9D8A9	0x9FA9D8A9	BODY 7
0	AUTO	PART_BODY_14	DUPLO TOM
0	AUTO	CHALLENGE_RACE_POPUP	Você foi desafiado para uma corrida! Selecione a corrida no mapa. Quem chegar primeiro, vence.
0	AUTO	PART_LOGO_1	Logo 01
0	AUTO	PART_LOGO_2	Logo 02
0	AUTO	PART_LOGO_3	Logo 03
0	AUTO	PART_LOGO_4	Logo 04
0	AUTO	PART_LOGO_5	Logo 05
0	AUTO	PART_LOGO_6	Logo 06
0	AUTO	PART_LOGO_7	Logo 07
0	AUTO	PART_LOGO_8	Logo 08
0	AUTO	PART_LOGO_9	Logo 09
0	AUTO	VINYL_PART_MANUFACTURER_FORD	FORD
0	A0484E59	0xA0484E59	UNDERGROUND 2 NEW
0	A048536E	0xA048536E	UNDERGROUND 2 OLD
0	AUTO	SMS_MESSAGE_012_FROM	Samson
0	AUTO	OL_ACHIEVEMENT_DESC_01	[FOR REFERENCE, ACHIEVEMENT] Complete Career Mode
0	AUTO	OL_ACHIEVEMENT_DESC_02	[FOR REFERENCE, ACHIEVEMENT] Complete Career Mode and own every race
0	AUTO	OL_ACHIEVEMENT_DESC_03	[FOR REFERENCE, ACHIEVEMENT] Ram 100 police vehicles in a single pursuit while in Career Freeroam.
0	AUTO	OL_ACHIEVEMENT_DESC_04	[FOR REFERENCE, ACHIEVEMENT] Escape after a 12 minute police pursuit in Career Freeroam.
0	AUTO	OL_ACHIEVEMENT_DESC_05	[FOR REFERENCE, ACHIEVEMENT] Win a Canyon Duel with no collisions
0	AUTO	OL_ACHIEVEMENT_DESC_06	[FOR REFERENCE, ACHIEVEMENT] Score 500,000 points in a Drift event.
0	AUTO	OL_ACHIEVEMENT_DESC_07	[FOR REFERENCE, ACHIEVEMENT] Earn 1,000,000 cash in Career Mode
0	AUTO	OL_ACHIEVEMENT_DESC_08	[FOR REFERENCE, ACHIEVEMENT] Beat all Bronze Challenge Series Events
0	AUTO	OL_ACHIEVEMENT_DESC_09	[FOR REFERENCE, ACHIEVEMENT] Beat all Silver Challenge Series Events
0	AUTO	OL_ACHIEVEMENT_DESC_10	[FOR REFERENCE, ACHIEVEMENT] Beat all Gold Challenge Series Events
0	AUTO	OL_ACHIEVEMENT_DESC_11	[FOR REFERENCE, ACHIEVEMENT] Cause 200,000 Cost to State in a single pursuit while in Career Freeroam
0	AUTO	OL_ACHIEVEMENT_DESC_12	[FOR REFERENCE, ACHIEVEMENT] Hit 230 Mph in a Speedtrap
0	AUTO	OL_ACHIEVEMENT_DESC_13	[FOR REFERENCE, ACHIEVEMENT] Disable 50 police vehicles while in Career Freeroam
0	AUTO	OL_ACHIEVEMENT_DESC_14	[FOR REFERENCE, ACHIEVEMENT] Avoid 5 spike strips in a police pursuit while in Career Freeroam
0	AUTO	OL_ACHIEVEMENT_DESC_15	[FOR REFERENCE, ACHIEVEMENT] Immobilize a police Rhino while in Career Freeroam
0	AUTO	OL_ACHIEVEMENT_DESC_16	[FOR REFERENCE, ACHIEVEMENT] Win 50 Free Roam Challenges in Career Mode
0	AUTO	OL_ACHIEVEMENT_DESC_17	[FOR REFERENCE, ACHIEVEMENT] Unlock 36 Cars
0	AUTO	OL_ACHIEVEMENT_DESC_18	[FOR REFERENCE, ACHIEVEMENT] Fill your Career Garage with only Muscle Cars
0	AUTO	OL_ACHIEVEMENT_DESC_19	[FOR REFERENCE, ACHIEVEMENT] Fill your Career Garage with only Tuner Cars
0	AUTO	OL_ACHIEVEMENT_DESC_20	[FOR REFERENCE, ACHIEVEMENT] Fill your Career Garage with only Exotic Cars
0	AUTO	OL_ACHIEVEMENT_DESC_21	[FOR REFERENCE, ACHIEVEMENT] Completed entire Offline and Online Reward Cards
0	AUTO	OL_ACHIEVEMENT_DESC_22	[FOR REFERENCE, ACHIEVEMENT] Win an Online race at York Road after giving your opponents a 10 second head start
0	AUTO	OL_ACHIEVEMENT_DESC_23	[FOR REFERENCE, ACHIEVEMENT] Finish an Online race during a Race Week
0	AUTO	OL_ACHIEVEMENT_DESC_24	[FOR REFERENCE, ACHIEVEMENT] Play 50 games Online
0	AUTO	OL_ACHIEVEMENT_DESC_25	[FOR REFERENCE, ACHIEVEMENT] Play 100 games Online
0	AUTO	OL_ACHIEVEMENT_DESC_26	[FOR REFERENCE, ACHIEVEMENT] Get a 3-game winning streak in Ranked Online games
0	AUTO	OL_ACHIEVEMENT_DESC_27	[FOR REFERENCE, ACHIEVEMENT] Get a 5-game winning streak in Ranked Online games
0	AUTO	OL_ACHIEVEMENT_DESC_28	[FOR REFERENCE, ACHIEVEMENT] Beat 5 Challenge Series Events Online
0	AUTO	OL_ACHIEVEMENT_DESC_29	[FOR REFERENCE, ACHIEVEMENT] Beat 15 Challenge Series Events Online
0	AUTO	OL_ACHIEVEMENT_DESC_30	[FOR REFERENCE, ACHIEVEMENT] Cross the finish line in reverse to win a Ranked Sprint race
0	AUTO	OL_ACHIEVEMENT_DESC_31	[FOR REFERENCE, ACHIEVEMENT] Get a 4-game winning streak in Ranked Online games
0	AUTO	OL_ACHIEVEMENT_DESC_32	[FOR REFERENCE, ACHIEVEMENT] Get a 6-game winning streak in Ranked Online games
0	AUTO	OL_ACHIEVEMENT_DESC_33	[FOR REFERENCE, ACHIEVEMENT] Finish an Online Ranked race or Online Challenge Series race
0	AUTO	OL_ACHIEVEMENT_DESC_34	[FOR REFERENCE, ACHIEVEMENT] Beat an EA Moderator in an Online game
0	AUTO	OL_ACHIEVEMENT_DESC_35	[FOR REFERENCE, ACHIEVEMENT] Catch Knockout Fever by playing an Online Pursuit Knockout race with an infected player
0	AUTO	OL_ACHIEVEMENT_DESC_36	[FOR REFERENCE, ACHIEVEMENT] Catch Canyon Craze by playing an Online Canyon Duel with an infected player
0	AUTO	OL_ACHIEVEMENT_DESC_37	[FOR REFERENCE, ACHIEVEMENT] Catch the Pursuit Pandemic by playing an Online Pursuit Tag game with an infected player
0	AUTO	OL_ACHIEVEMENT_DESC_38	[FOR REFERENCE, ACHIEVEMENT] Catch the Carbon Plague by catching all 3 other viruses
0	AUTO	OL_ACHIEVEMENT_DESC_39	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 1
0	AUTO	OL_ACHIEVEMENT_DESC_40	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 2
0	AUTO	OL_ACHIEVEMENT_DESC_41	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 4
0	AUTO	OL_ACHIEVEMENT_DESC_42	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 6
0	AUTO	OL_ACHIEVEMENT_DESC_43	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 9
0	AUTO	OL_ACHIEVEMENT_DESC_44	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 13
0	AUTO	OL_ACHIEVEMENT_DESC_45	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 18
0	AUTO	OL_ACHIEVEMENT_DESC_46	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 23
0	AUTO	OL_ACHIEVEMENT_DESC_47	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 29
0	AUTO	OL_ACHIEVEMENT_DESC_48	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 35
0	AUTO	OL_ACHIEVEMENT_DESC_49	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 42
0	AUTO	OL_ACHIEVEMENT_DESC_50	[FOR REFERENCE, ACHIEVEMENT] Reach Online XP Level 50
0	AUTO	VINYL_PART_2T_MAZDASPEED3	DUPLO TOM
0	AUTO	OL_RICH_PRESENCE_CAR_SUV	Police SUV
0	AUTO	COMMON_START_MESSAGE	Please press Start on\second controller.
0	AUTO	VINYL_PART_ST_FORDGT	DE FÁBRICA
0	AUTO	PART_LOGO_10	Logo 10
0	AUTO	PART_LOGO_11	Logo 11
0	AUTO	PART_LOGO_12	Logo 12
0	AUTO	PART_LOGO_13	Logo 13
0	AUTO	PART_LOGO_14	Logo 14
0	AUTO	PART_LOGO_15	Logo 15
0	AUTO	PART_LOGO_16	Logo 16
0	AUTO	PART_LOGO_17	Logo 17
0	AUTO	PART_LOGO_18	Logo 18
0	AUTO	PART_LOGO_19	Logo 19
0	AUTO	PART_LOGO_20	Logo 20
0	AUTO	PART_LOGO_21	Logo 21
0	AUTO	PART_LOGO_22	Logo 22
0	AUTO	PART_LOGO_23	Logo 23
0	AUTO	PART_LOGO_24	Logo 24
0	AUTO	PART_LOGO_25	Logo 25
0	AUTO	PART_LOGO_26	Logo 26
0	AUTO	PART_LOGO_27	Logo 27
0	AUTO	PART_LOGO_28	Logo 28
0	AUTO	PART_LOGO_29	Logo 29
0	AUTO	PART_LOGO_30	Logo 30
0	AUTO	PART_LOGO_31	Logo 31
0	AUTO	PART_LOGO_32	Logo 32
0	AUTO	PART_LOGO_33	Logo 33
0	AUTO	PART_LOGO_34	Logo 34
0	AUTO	PART_LOGO_35	Logo 35
0	AUTO	PART_LOGO_36	Logo 36
0	AUTO	PART_LOGO_37	Logo 37
0	AUTO	PART_LOGO_38	Logo 38
0	AUTO	PART_LOGO_39	Logo 39
0	AUTO	PART_LOGO_40	Logo 40
0	AUTO	PART_LOGO_41	Logo 41
0	AUTO	PART_LOGO_42	Logo 42
0	AUTO	PART_LOGO_43	Logo 43
0	AUTO	PART_LOGO_44	Logo 44
0	AUTO	PART_LOGO_45	Logo 45
0	AUTO	PART_LOGO_46	Logo 46
0	AUTO	PART_LOGO_47	Logo 47
0	AUTO	PART_LOGO_48	Logo 48
0	AUTO	PART_LOGO_49	Logo 49
0	AUTO	PART_LOGO_50	Logo 50
0	AUTO	PART_LOGO_51	Logo 51
0	AUTO	PART_LOGO_52	Logo 52
0	AUTO	PART_LOGO_53	Logo 53
0	AUTO	PART_LOGO_54	Logo 54
0	AUTO	PART_LOGO_55	Logo 55
0	AUTO	PART_LOGO_56	Logo 56
0	AUTO	PART_LOGO_57	Logo 57
0	AUTO	PART_LOGO_58	Logo 58
0	AUTO	PART_LOGO_59	Logo 59
0	AUTO	PART_LOGO_60	Logo 60
0	AUTO	PART_LOGO_61	Logo 61
0	AUTO	PART_LOGO_62	Logo 62
0	AUTO	PART_LOGO_63	Logo 63
0	AUTO	PART_LOGO_64	Logo 64
0	AUTO	PART_LOGO_65	Logo 65
0	AUTO	PART_LOGO_66	Logo 66
0	AUTO	PART_LOGO_67	Logo 67
0	AUTO	PART_LOGO_68	Logo 68
0	AUTO	PART_LOGO_69	Logo 69
0	AUTO	PART_LOGO_70	Logo 70
0	AUTO	PART_LOGO_71	Logo 71
0	AUTO	PART_LOGO_72	Logo 72
0	AUTO	PART_LOGO_73	Logo 73
0	AUTO	PART_LOGO_74	Logo 74
0	AUTO	PART_LOGO_75	Logo 75
0	AUTO	PART_LOGO_76	Logo 76
0	AUTO	PART_LOGO_77	Logo 77
0	AUTO	PART_LOGO_78	Logo 78
0	AUTO	PART_LOGO_79	Logo 79
0	AUTO	PART_LOGO_80	Logo 80
0	AUTO	PART_LOGO_81	Logo 81
0	AUTO	PART_LOGO_82	Logo 82
0	AUTO	PART_LOGO_83	Logo 83
0	AUTO	PART_LOGO_84	Logo 84
0	AUTO	PART_LOGO_85	Logo 85
0	AUTO	PART_LOGO_86	Logo 86
0	AUTO	PART_LOGO_87	Logo 87
0	AUTO	PART_LOGO_88	Logo 88
0	AUTO	PART_LOGO_89	Logo 89
0	AUTO	PART_LOGO_90	Logo 90
0	AUTO	TUTORIAL_HEADER_TERRITORY	*TERRITÓRIO*
0	AUTO	PERFORMANCE_TUNE_HELP_TRANSMISSION	Ajustar componentes da transmissão para velocidade máxima ou aceleração permite que você controle a relação da marcha final. Ajuste para relações de marcha baixa para obter uma aceleração mais rápida ou ajuste para relações de marcha alta para alcançar uma velocidade máxima maior.
0	AUTO	OL_RICH_PRESENCE_PROPERTY_UNRANKED	[FOR REFERENCE, RICH PRESENCE] Unranked
0	AUTO	VINYL_PART_AFTERMARKET_EDELBROCK	EDELBROCK
0	AUTO	CREW_ALLAREAS_HEADER	Todas as Areas
0	A273456D	0xA273456D	CERVINI'S PAINTED
0	A273456E	0xA273456E	CERVINI'S CARBON
0	A278D2B2	0xA278D2B2	EREBUNI CORP.
0	AUTO	SMS_MESSAGE_013_FROM	Yumi
0	AUTO	GAME_ACTION_SHIFTREVERSE	Ré
0	A2F62546	0xA2F62546	SEATS
0	AUTO	CREW_NAME_00	NO OWNER
0	AUTO	CREW_NAME_01	21ST STREET
0	AUTO	CREW_NAME_02	STACKED DECK
0	AUTO	CREW_NAME_03	BUSHIDO
0	AUTO	CREW_NAME_04	T.F.K.
0	AUTO	CREW_NAME_05	BLACK HEARTS
0	AUTO	CREW_NAME_06	KINGS
0	AUTO	CREW_NAME_07	INFERNO
0	AUTO	CREW_NAME_08	LOS COLIBRIES
0	AUTO	CREW_NAME_09	ROTOR 4
0	AUTO	CREW_NAME_10	SCORPIOS
0	AUTO	PART_NF_THAILAND	TAILÂNDIA
0	AUTO	COMMON_ABBREV_M	M
0	AUTO	HUDACTION_PAUSEREQUEST	Pausar
0	AUTO	PART_NF_USA	ESTADOS UNIDOS
0	AUTO	KEYBOARD_SC_NUMPADENTER	Enter
0	AUTO	WINDSHIELD_TINT_L3_INDIGO	PÉROLA AZUL
0	AUTO	SMS_MESSAGE_014_FROM	Yumi
0	A5DBC537	0xA5DBC537	Ford Raptor SVT
0	AUTO	PERFORMANCE_TUNE_HELP_ENGINE	Ajustar componentes do motor para torque ou potência permite que você controle a curva de potência do carro. Ajuste para torque e obtenha uma aceleração mais rápida ou ajuste para potência para alcançar uma velocidade máxima maior.
0	AUTO	VINYL_PART_AFTERMARKET_HENSHIN	HENSHIN
0	AUTO	CUST_PERF_MENU_SUPERCHARGER	SUPERCHARGER
0	A6FEAD0C	0xA6FEAD0C	C-WEST
0	AUTO	SMS_MESSAGE_015_FROM	Yumi
0	A7A11A70	0xA7A11A70	SVT COBRA R
0	A7A11A71	0xA7A11A71	MUSTANG GT
0	A7A11A72	0xA7A11A72	CERVINI'S
0	A7A11A73	0xA7A11A73	SALEEN
0	AUTO	CONTROLLER_OPTION_VIBRATION_GC	Rumble
0	AUTO	LANGUAGE_WM_INFO_DATA_RACE_HEAT_MEDIUM	Médio
0	AUTO	EA_LEGAL	© 2006 Electronic Arts Inc. Todos os Direitos Reservados.^2024 - Nitropostagem, tradução por Diogo Amaral e Parede
0	A824EFAD	0xA824EFAD	Trivo
0	A824EFAE	0xA824EFAE	Boomerang
0	A824EFAF	0xA824EFAF	Flyte
0	AUTO	VINYL_PART_MANUFACTURER_DODGE	DODGE
0	AUTO	VINYL_PART_SE_ATOM	NFS CARBON 1
0	AUTO	VINYL_PART_SE_BALL	BOLA DE FUTEBOL
0	AUTO	VINYL_PART_LOGO_CROSSBONES	OSSOS CRUZADOS
0	AUTO	VINYL_PART_SE_PET2	PET 2
0	AUTO	VINYL_PART_SE_PET3	PET 3
0	AUTO	VINYL_PART_SE_PET4	PET 4
0	AUTO	VINYL_PART_SE_PET5	PET 5
0	AUTO	VINYL_PART_SE_ROAD	NFS CARBON 3
0	AUTO	VINYL_PART_SE_SEAT	DRIVER
0	AUTO	VINYL_PART_AFTERMARKET_REVHARD	REVHARD
0	AUTO	CTRL_GAMEACTION_CREWDEFENSIVE	Ativar Membro de Equipe
0	AUTO	VINYL_PART_MANUFACTURER_LOTUS	LOTUS
0	AUTO	VINYL_PART_MANUFACTURER_MAZDA	MAZDA
0	AUTO	VINYL_PART_ST_CHALLENGER71	DE FÁBRICA
0	AUTO	VINYL_PART_ST_CHALLENGERN2	DE FÁBRICA 2
0	AUTO	TIP_CHALLENGE_HEADER	SÉRIE DE DESAFIOS^
0	AUTO	CREW_CASINO_HEADER	Área Cassino
0	AUTO	MENU_TITLE_CROSS_SELL	*TRAILERS*
0	AUTO	HUD_FINISH_EIGHTH	TERMINOU EM OITAVO!
0	AUTO	AUDIO_MODE_STEREO	Estéreo
0	AUTO	PART_PERF_SUPERCHARGER_1	Supercharger ^Centrífugo
0	AUTO	PART_PERF_SUPERCHARGER_2	Intercooler ^Ar para Ar
0	AUTO	PART_PERF_SUPERCHARGER_3	Kit de ^Polias Personalizadas
0	AUTO	PART_PERF_SUPERCHARGER_4	Soprador ^Tipo Roots
0	AUTO	PART_PERF_SUPERCHARGER_5	Intercooler ^Ar para Água
0	AUTO	PART_PERF_SUPERCHARGER_6	Válvula Blow Off
0	AUTO	PART_PERF_SUPERCHARGER_7	Supercharger ^de Parafuso Duplo
0	AUTO	PART_PERF_SUPERCHARGER_8	Válvula Blow Off^ Personalizada
0	AUTO	PART_PERF_SUPERCHARGER_9	Conjunto de ^Unidade Personalizado
0	AUTO	CUST_ADDLAYER	Adicionar Camada
0	AUTO	HUD_FINISH_ELEVEN	TERMINOU EM DÉCIMO PRIMEIRO
0	AUTO	OPTIONS_TRANSMISSION_PROMPT	Prompt da Transmissão
0	AUTO	SMS_MESSAGE_016_FROM	Colin
0	AUTO	PURSUIT_STAT_COST_TO_STATE	Custo ao Estado
0	AUTO	BUSTED_INFRAC_THIS_PURSUIT	Infrações nesta Perseguição
0	AUTO	CUST_CART	*CARRINHO*
0	AUTO	CONTROLLER_LOADING_TITLE	*CONTROLES*
0	AUTO	WM_CREW_INFO	Info. da Equipe
0	AUTO	CHAL_INFO_REWARD	Recompensa
0	AUTO	CHAL_EVENT_TYPE_CANYON_CHECKPOINT	Ponto de Controle
0	AB923302	0xAB923302	Lamborghini Huracán
0	AUTO	AUDIO_MODE_SURROUND	Surround
0	AUTO	COMMON_RACETYPE_RACEWAR	Corrida de Guerra
0	AUTO	MENU_OPTIONS_CHEATS	TRAPAÇAS
0	AUTO	HUD_FINISH_FOURTH	TERMINOU EM QUARTO!
0	AUTO	SMS_MESSAGE_017_FROM	Colin
0	AC3DF0A9	0xAC3DF0A9	Chrome
0	AC3DF0AA	0xAC3DF0AA	Masked
0	AUTO	ON_MESSENGER_CONFIRM_FRIEND_REMOVE	Are you sure you want to remove this Friend?
0	AUTO	COMMON_RACETYPE_KNOCKOUT	Eliminação
0	AUTO	CUST_REMOVE	Remover
0	AUTO	UNLOCKABLE_FIRE_ENGINE	Fire Truck Unlocked For Quick Race!
0	AUTO	PRIMARY_ROLE_NONE	Nenhum
0	AUTO	CREW_ROLE_BLOCKER	BLOQUEADOR
0	AD95BF4D	0xAD95BF4D	C-WEST
0	AUTO	VINYL_PART_NF_DENMARK	DINAMARCA
0	AUTO	VINYL_PART_2T_MONARO	DUPLO TOM
0	AUTO	HUD_FINISH_THIRTEEN	TERMINOU EM DÉCIMO TERCEIRO!
0	AUTO	MC_PROFILE	PERFIL
0	AUTO	PART_ROOF_0	ORIGINAL
0	AUTO	PART_ROOF_1	NORTHWEST
0	AUTO	PART_ROOF_2	JETSTREAM
0	AUTO	PART_ROOF_3	HEADWIND
0	AUTO	PART_ROOF_5	RIPTIDE
0	AUTO	PART_ROOF_9	WINDTUNNEL
0	AUTO	COMMON_LOCATION_SAFEHOUSE	Esconderijo
0	AUTO	OPTIONS_RACE_MAP_MODE	Modo do Mapa em Corridas
0	AUTO	SMS_MESSAGE_018_FROM	Colin
0	AUTO	CUST_VINYL_MOVE	MOVER
0	AUTO	CUST_VINYL_SKEW	DEFORMAR
0	AUTO	VINYL_PART_AFTERMARKET_FLOWTECH	FLOWTECH
0	AUTO	CREW_TUTORIAL_RESTART	REINICIANDO
0	AUTO	SMS_MESSAGE_008_SUBJECT	Desistindo?
0	AFD1ABB0	0xAFD1ABB0	EXTREME DIMENSIONS
0	AUTO	VINYL_PART_REWARD_DRAGON	DRAGON
0	AUTO	MC_AUTOSAVE_DISABLED	Função de Auto-Salvamento desativada.
0	AUTO	PURSUIT_STAT_BOUNTY	Recompensa
0	AUTO	OPTIONS_PC_RES_1280X1024	1280x1024
0	AUTO	VINYL_PART_LOGO_ROOSTER	GALO
0	AUTO	PART_ROOF_15_CF_DUAL	TEMPEST FC DUPLO
0	AUTO	FMV_CREWNAME_SAL	SAL
0	AUTO	SMS_MESSAGE_019_FROM	Nikki
0	AUTO	CTRL_GAMEACTION_SHIFTDOWN	Marcha Abaixo
0	AUTO	VINYL_PART_SE_HONEY	COLMÉIA
0	AUTO	MC_SHADOW_COMMON	SOMBRA
0	AUTO	VINYL_PART_SE_LIGHT	NFS CARBON 2
0	AUTO	OPTIONS_PC_WORLD_LOD	Detalhes no Mundo
0	AUTO	WM_QUICKLIST_RANDOM_RACE	Corrida Aleatória
0	AUTO	MENU_OPTIONS_INTERFACE	INTERFACE
0	AUTO	VINYL_PART_SE_SHAPE	NFS CARBON 4
0	AUTO	VINYL_PART_SE_TABLE	NFS CARBON 5
0	AUTO	MAIN_MENU	*MENU PRINCIPAL*
0	AUTO	PART_TINT_1	PRETO CLARO
0	AUTO	PART_TINT_2	AZUL CLARO
0	AUTO	PART_TINT_3	VERDE CLARO
0	AUTO	PART_TINT_4	VERMELHO CLARO
0	AUTO	PART_TINT_5	AMARELO CLARO
0	AUTO	PART_TINT_6	AQUA CLARO
0	AUTO	PART_TINT_7	CORAL CLARO
0	AUTO	PART_TINT_8	LARANJA CLARO
0	AUTO	PART_TINT_9	VERDE-LIMÃO CLARO
0	AUTO	TIP_ENGAGE_MECHANIC_HEADER	EVENTOS
0	AUTO	CTRL_GAMEACTION_OVERSTEER	Sobresterço
0	AUTO	CARNAME_LAMBORGHINI_MURCIELAGO	Lamborghini Murciélago
0	AUTO	RC_ONLINE_NAME_001	XP Level 1
0	AUTO	RC_ONLINE_NAME_002	Showtime
0	AUTO	RC_ONLINE_NAME_003	XP Level 2
0	AUTO	RC_ONLINE_NAME_004	XP Level 4
0	AUTO	RC_ONLINE_NAME_005	Shadow Challenge
0	AUTO	RC_ONLINE_NAME_006	First Steps
0	AUTO	RC_ONLINE_NAME_007	Online Contender
0	AUTO	RC_ONLINE_NAME_008	Sultan of Sprint
0	AUTO	RC_ONLINE_NAME_009	XP Level 6
0	AUTO	RC_ONLINE_NAME_010	Big Game Champ
0	AUTO	RC_ONLINE_NAME_011	Photographer
0	AUTO	RC_ONLINE_NAME_012	Online Challenge Champ
0	AUTO	RC_ONLINE_NAME_013	Tag Master
0	AUTO	RC_ONLINE_NAME_014	Super Canyon King
0	AUTO	RC_ONLINE_NAME_015	XP Level 9
0	AUTO	RC_ONLINE_NAME_016	Lucky Break
0	AUTO	RC_ONLINE_NAME_017	XP Level 18
0	AUTO	RC_ONLINE_NAME_018	Circuit Star
0	AUTO	RC_ONLINE_NAME_019	Online Leiutenant
0	AUTO	RC_ONLINE_NAME_020	Super Sultan of Sprint
0	AUTO	RC_ONLINE_NAME_021	Rock Solid
0	AUTO	RC_ONLINE_NAME_022	Super Circuit Star
0	AUTO	RC_ONLINE_NAME_023	Speedtrap Specialist
0	AUTO	RC_ONLINE_NAME_024	XP Level 13
0	AUTO	RC_ONLINE_NAME_025	Online General
0	AUTO	RC_ONLINE_NAME_026	Hot Streak
0	AUTO	RC_ONLINE_NAME_027	Canyon King
