#	Labrune - C:\Users\FH\OneDrive\Games\NFSCO\Project Localization\Organiaztion\vanilla_loc\LANGUAGE\Mexican_Global.bin
#	File created on: 19.04.2026 16:38:12
#
#Chunk	Hash (HEX)	Label	Value
# ---------------------------------------------------------------------------------------------------------
# Chunk 0 - Global
0	AUTO	ON_PS3_ERROR_DISCONNECT_PRESS_START	
0	AUTO	CTRL_GAMEACTION_STEERLEFT	Manejar
0	AUTO	COMFIRM_QUIT_GAME	¿Estás seguro de que quieres salir del juego?
0	AUTO	VINYL_PART_PHARRELL	PHARRELL
0	AUTO	CARNAME_AUDI_R8	Audi Le Mans quattro
0	AUTO	GAME_ACTION_BRAKE	Frenar/Reversa
0	AUTO	MC_PROFILE_TITLE	*ALIAS*
0	AUTO	COMMON_LAPS_CAPITAL	VUELTAS
0	AUTO	GAMEPAD_SLIDER	Deslizador
0	AUTO	VINYL_PART_NF_SWEDEN	SUECIA
0	AUTO	SMS_MESSAGE_045_FROM	Vincent^
0	AUTO	MENU_SPLASH_START_PROMPT_GC	Oprimir START
0	AUTO	MENU_SPLASH_START_PROMPT_PC	CLICK para continuar
0	AUTO	BUSTED_PAY_REWARD	Utiliza la Tarjeta de Recompensa
0	AUTO	GAME_ACTION_RESET	Reestablecer Posición de Coche
0	AUTO	UNLOCKABLE_MAZDA_DEALERSHIP	¡Distribuidor Mazda desbloqueado!
0	AUTO	VINYL_PART_2T_GALLARDO	DE DOS TONOS
0	AUTO	KEYBOARD_SC_END	Fin
0	AUTO	KEYBOARD_SC_F10	F10.
0	AUTO	KEYBOARD_SC_F11	F11.
0	AUTO	KEYBOARD_SC_F12	F12.
0	AUTO	KEYBOARD_SC_F13	F13 (NEC PC98).
0	AUTO	KEYBOARD_SC_F14	F14 (NEC PC98).
0	AUTO	KEYBOARD_SC_F15	F15 (NEC PC98).
0	AUTO	KEYBOARD_SC_TAB	tab
0	AUTO	TIP_WORLDMAP_HEADER	MAPA MUNDIAL^
0	AUTO	GAMEPAD_ROTATION_X	Rotación X
0	AUTO	GAMEPAD_ROTATION_Y	Rotación Y
0	AUTO	GAMEPAD_ROTATION_Z	Rotación Z
0	AUTO	GAME_ACTION_STEERLEFT	Vuelta a la Izquierda
0	AUTO	SMS_MESSAGE_041_SUBJECT	SE TERMINÓ EL JUEGO
0	AUTO	GAME_ACTION_GAS	Acelerar
0	AUTO	GAME_ACTION_NOS	N20
0	AUTO	SMS_MESSAGE_046_FROM	Tuomas^
0	AUTO	CONTROLLER_CFG_TOGGLE_CONFIRM	¿Quieres quedarte con los ajustes modificados?  El seleccionar ”No” causará que se pierdan todos los cambios.
0	AUTO	VINYL_PART_AFTERMARKET_ABS	ABS
0	AUTO	VINYL_PART_AFTERMARKET_ACT	ACT
0	AUTO	VINYL_PART_AFTERMARKET_ADR	ADR
0	AUTO	VINYL_PART_AFTERMARKET_AEM	AEM
0	AUTO	VINYL_PART_AFTERMARKET_BBS	BBS
0	AUTO	VINYL_PART_AFTERMARKET_GFG	GFG
0	AUTO	VINYL_PART_AFTERMARKET_GTX	CASTROL GTX
0	AUTO	VINYL_PART_AFTERMARKET_HKS	HKS
0	AUTO	VINYL_PART_AFTERMARKET_HRE	HRE
0	AUTO	VINYL_PART_AFTERMARKET_JIC	JIC MAGIC
0	AUTO	VINYL_PART_AFTERMARKET_JSP	JSP
0	AUTO	VINYL_PART_AFTERMARKET_KVR	KVR
0	AUTO	VINYL_PART_AFTERMARKET_KYB	KYB
0	AUTO	VINYL_PART_AFTERMARKET_KZR	KZR
0	AUTO	VINYL_PART_AFTERMARKET_MTX	MTX
0	AUTO	VINYL_PART_AFTERMARKET_NOS	NOS
0	AUTO	VINYL_PART_AFTERMARKET_SLP	SLP
0	AUTO	VINYL_PART_AFTERMARKET_TCI	TCI
0	AUTO	VINYL_PART_AFTERMARKET_TSW	TSW
0	AUTO	VINYL_PART_AFTERMARKET_TYC	TYC
0	AUTO	VINYL_PART_AFTERMARKET_VIS	VIS RACING SPORTS
0	AUTO	VINYL_PART_AFTERMARKET_ZEX	ZEX
0	AUTO	VINYL_PART_MANUFACTURER_RENAULT	RENAULT
0	AUTO	VINYL_PART_SAMSON_CUDA	SAMSON
0	AUTO	WM_INFO_DATA_RACE_DIFFICULTY_EASY	Fácil
0	AUTO	WM_INFO_DATA_RACE_DIFFICULTY_HARD	Difícil
0	AUTO	CUST_CHANGESIZE	Cambiar de Tamaño
0	AUTO	OPTIONS_CAR_CAMERA	Cámara del Coche
0	AUTO	VINYL_PART_LOGO_SAUCER	PLATILLO
0	AUTO	MC_ALIAS_COMMON	ALIAS_
0	AUTO	CART_ITEM_DESC_BASE_PAINT	Pintura
0	AUTO	WM_HEADER_ONLINE_XBOX_LIVE	Evento de Xbox Live
0	AUTO	VINYL_PART_LOGO_SICKLE	HOZ
0	AUTO	STAT_BEST_PURSUIT_MOVE_SCORE	MEJOR PUNT. POR MANIOBRA EN PERS.
0	AUTO	SMS_MESSAGE_047_FROM	Stephane^
0	AUTO	STATS_MAIN_GAMEPLAY_TITLE	*JUEGOS*
0	AUTO	VINYL_PART_AFTERMARKET_GIANELLE	GIANELLE
0	AUTO	VINYL_PART_LOGO_SPIDER	ARAÑA
0	AUTO	DIALOG_MSG_JUMP_TO_CARLOT	Ir al Lote de Coches
0	AUTO	CREW_MUCLE_HEADER	Área de Muscle
0	AUTO	PURSUIT_STAT_COPS_RAMMED	Patrullas Chocadas
0	AUTO	EATRAX_SONG_FILTER_TUNER	Electro
0	AUTO	CUST_VINYL_SCALE	ESCALA
0	AUTO	VINYL_PART_2T_CARRERAGT	DE DOS TONOS
0	AUTO	SMS_MESSAGE_051_SUBJECT	TÁCTICAS DE PERSECUCIÓN
0	AUTO	OPTIONS_CAR_DAMAGE	Daño al Coche
0	AUTO	VINYL_PART_NF_GERMANY	ALEMANIA
0	AUTO	CUST_VINYL_GROUP_RACEFLAG	BANDERA DE CARRERAS
0	AUTO	MENU_TITLE_AUDIO	*AUDIO*
0	AUTO	MAIN_MY_CARS	MIS COCHES
0	AUTO	VINYL_PART_2T_CAMARO	DE DOS TONOS
0	AUTO	VINYL_PART_AFTERMARKET_KICKER2	KICKER
0	AUTO	TERRITORY_AQUISITIONS_TITLE	*ADQUISICIÓN DE TERRITORIOS*
0	AUTO	COMMON_LOCATION_CARLOT	Lote de Coches
0	AUTO	KB_BTN_DELETE	Retroceder
0	AUTO	VINYL_PART_AFTERMARKET_CENTERFORCE	CENTERFORCE
0	AUTO	VINYL_PART_2T_911TURBO	DE DOS TONOS
0	AUTO	PURSUIT_MILESTONE_01_HUD	Reto de Persecución con Tiempo
0	AUTO	VINYL_PART_2T_CLK500	DE DOS TONOS
0	AUTO	TIP_REWARD_CARD_DESC	Puedes desbloquear padrísimas bonificaciones si completas las tareas de las Tarjetas de Recompensa. Échale un vistazo a las condiciones de cada recompensa en la sección Tarjetas de Recompensa del Menú Principal.^
0	AUTO	PART_HOOD_0	Existencia
0	AUTO	PART_HOOD_1	BEAST
0	AUTO	PART_HOOD_2	DOUBLE-V
0	AUTO	PART_HOOD_3	TRI-SLOT
0	AUTO	PART_HOOD_4	SPEED
0	AUTO	PART_HOOD_5	G-FORCE
0	AUTO	PART_HOOD_6	OVERDIAL
0	AUTO	PART_HOOD_7	TRIDENT
0	AUTO	PART_HOOD_8	SPEEDLINE
0	AUTO	PART_HOOD_9	DUAL-STAGE
0	AUTO	PURSUIT_MILESTONE_08_HUD	Reto de Infracciones
0	AUTO	PART_RIM_BRAND_OZ	O.Z.
0	AUTO	VINYL_PART_2T_MUSTANGSHLBYN	DE DOS TONOS
0	AUTO	VINYL_PART_2T_MUSTANGSHLBYO	DE DOS TONOS
0	AUTO	PART_HUD_00	Existencia
0	AUTO	PART_HUD_01	Sonic
0	AUTO	PART_HUD_02	Apex
0	AUTO	PART_HUD_03	Warp
0	AUTO	PART_HUD_04	Vision
0	AUTO	PART_HUD_05	Boost
0	AUTO	PART_HUD_06	Double-Clutch
0	AUTO	PART_HUD_07	Brakestand
0	AUTO	PART_HUD_08	Hairpin
0	AUTO	PART_HUD_09	Glint
0	AUTO	PART_HUD_10	Slipstream
0	AUTO	PHOTOMODE_CAPTURE_DIALOG_DEVICE_NOSPACE	La Foto no se puede guardar porque no hay suficiente espacio en el dispositivo de almacenamiento. Si te gustaría guardarla, por favor utiliza un nuevo dispositivo de almacenamiento. ¿Quieres continuar sin guardar?
0	AUTO	WM_PLAYER_HEADER	JUGADOR
0	AUTO	QR_GHOST_INFO	Info del Coche Sombra
0	AUTO	SMS_MESSAGE_049_FROM	John S^
0	AUTO	MENU_QUIT_TO_CAREER_MAIN_MENU	Salir a Menú Principal de la Carrera
0	AUTO	OPTIONS_PC_PERFORMANCE_LEVEL	Nivel de Detalle
0	AUTO	VINYL_PART_LOGO_REDSTAR	ESTRELLA
0	AUTO	SMS_MESSAGE_061_SUBJECT	EXPLORAR
0	AUTO	OL_ACHIEVEMENT_NAME_11	[FOR REFERENCE, ACHIEVEMENT] Campeón de la Serie Retos
0	AUTO	OL_ACHIEVEMENT_NAME_12	[FOR REFERENCE, ACHIEVEMENT] Trastornado por la Velocidad
0	AUTO	OL_ACHIEVEMENT_NAME_13	[FOR REFERENCE, ACHIEVEMENT] Enemigo Público Num. 1
0	AUTO	OL_ACHIEVEMENT_NAME_14	[FOR REFERENCE, ACHIEVEMENT] ¡Gallina!
0	AUTO	OL_ACHIEVEMENT_NAME_15	[FOR REFERENCE, ACHIEVEMENT] Cazador
0	AUTO	OL_ACHIEVEMENT_NAME_16	[FOR REFERENCE, ACHIEVEMENT] Guerra Urbana
0	AUTO	OL_ACHIEVEMENT_NAME_17	[FOR REFERENCE, ACHIEVEMENT] Coleccionista de Coches
0	AUTO	OL_ACHIEVEMENT_NAME_18	[FOR REFERENCE, ACHIEVEMENT] Muscle
0	AUTO	OL_ACHIEVEMENT_NAME_19	[FOR REFERENCE, ACHIEVEMENT] Tuner-adicto
0	AUTO	OL_ACHIEVEMENT_NAME_20	[FOR REFERENCE, ACHIEVEMENT] Exotic-Aficionado
0	AUTO	OL_ACHIEVEMENT_NAME_21	[FOR REFERENCE, ACHIEVEMENT] Conseguidor de Tarjetas de Recompensa
0	AUTO	OL_ACHIEVEMENT_NAME_22	[FOR REFERENCE, ACHIEVEMENT] Ventaja en el Arranque
0	AUTO	OL_ACHIEVEMENT_NAME_23	[FOR REFERENCE, ACHIEVEMENT] Semana de Carreras
0	AUTO	OL_ACHIEVEMENT_NAME_24	[FOR REFERENCE, ACHIEVEMENT] Teniente En Línea
0	AUTO	OL_ACHIEVEMENT_NAME_25	[FOR REFERENCE, ACHIEVEMENT] Teniente En Línea
0	AUTO	OL_ACHIEVEMENT_NAME_26	[FOR REFERENCE, ACHIEVEMENT] Golpe de Suerte
0	AUTO	OL_ACHIEVEMENT_NAME_27	[FOR REFERENCE, ACHIEVEMENT] Sólido como Piedra
0	AUTO	OL_ACHIEVEMENT_NAME_28	[FOR REFERENCE, ACHIEVEMENT] Contendiente en Línea
0	AUTO	OL_ACHIEVEMENT_NAME_29	[FOR REFERENCE, ACHIEVEMENT] Campeón del Reto En Línea
0	AUTO	OL_ACHIEVEMENT_NAME_30	[FOR REFERENCE, ACHIEVEMENT] Fanfarrón
0	AUTO	OL_ACHIEVEMENT_NAME_31	[FOR REFERENCE, ACHIEVEMENT] Enrachado
0	AUTO	OL_ACHIEVEMENT_NAME_32	[FOR REFERENCE, ACHIEVEMENT] Hombre de Hierro
0	AUTO	OL_ACHIEVEMENT_NAME_33	[FOR REFERENCE, ACHIEVEMENT] Primeros Pasos
0	AUTO	OL_ACHIEVEMENT_NAME_34	[FOR REFERENCE, ACHIEVEMENT] Reto de Moderador
0	AUTO	OL_ACHIEVEMENT_NAME_35	[FOR REFERENCE, ACHIEVEMENT] Fiebre Eliminatoria
0	AUTO	OL_ACHIEVEMENT_NAME_36	[FOR REFERENCE, ACHIEVEMENT] Locura de Cañón
0	AUTO	OL_ACHIEVEMENT_NAME_37	[FOR REFERENCE, ACHIEVEMENT] Pandemia de Persecución
0	AUTO	OL_ACHIEVEMENT_NAME_38	[FOR REFERENCE, ACHIEVEMENT] La Plaga de Carbón
0	AUTO	OL_ACHIEVEMENT_NAME_39	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 1
0	AUTO	OL_ACHIEVEMENT_NAME_40	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 2
0	AUTO	OL_ACHIEVEMENT_NAME_41	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 4
0	AUTO	OL_ACHIEVEMENT_NAME_42	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 6
0	AUTO	OL_ACHIEVEMENT_NAME_43	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 9
0	AUTO	OL_ACHIEVEMENT_NAME_44	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 13
0	AUTO	OL_ACHIEVEMENT_NAME_45	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 18
0	AUTO	OL_ACHIEVEMENT_NAME_46	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 23
0	AUTO	OL_ACHIEVEMENT_NAME_47	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 29
0	AUTO	OL_ACHIEVEMENT_NAME_48	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 35
0	AUTO	OL_ACHIEVEMENT_NAME_49	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 42
0	AUTO	OL_ACHIEVEMENT_NAME_50	[FOR REFERENCE, ACHIEVEMENT] Nivel XP En Línea 50
0	AUTO	MENU_POSTRACE_VIEW_STATS	Ver Estadísticas
0	AUTO	CART_ITEM_DESC_FRONT_WHEEL	Llantas
0	AUTO	CUST_SETCREW	Determina el Estilo de Cuadrilla
0	AUTO	OPTIONS_CAR_CAMERA_BUMPER	Defensa
0	AUTO	OPTIONS_GAME_MOMENTS_CAM	Cámara de Momentos del Juego
0	AUTO	VINYL_PART_ST_CAMARO	EXISTENCIA
0	AUTO	PART_ROOF_17_CF_DUAL	BACKDRAFT CF DUAL
0	AUTO	CONTROLLER_CFG_CLEAR	Borrar
0	AUTO	CONTROLLER_CFG_SECONDARY	Secundario
0	AUTO	SECONDARY_ROLE_FABRICATOR	Fabricante
0	AUTO	CONTROLLER_CFG_TITLE	*CONFIG. DE COMANDOS*
0	AUTO	PART_SPOILER_10_CF	GHOST CF
0	AUTO	PART_SPOILER_11_CF	DRAGON CF
0	AUTO	PART_SPOILER_12_CF	SCARAB CF
0	AUTO	PART_SPOILER_13_CF	TANDEM CF
0	AUTO	PART_SPOILER_14_CF	LYNX CF
0	AUTO	PART_SPOILER_15_CF	BANSHEE CF
0	AUTO	PART_SPOILER_16_CF	MYSTIC CF
0	AUTO	PART_SPOILER_17_CF	SPECTER CF
0	AUTO	PART_SPOILER_18_CF	SLINGSHOT CF
0	AUTO	PART_SPOILER_19_CF	TORNADO CF
0	AUTO	PART_SPOILER_20_CF	VENOM CF
0	AUTO	PART_SPOILER_21_CF	SWITCHBLADE CF
0	AUTO	PART_SPOILER_22_CF	SIDEWINDER CF
0	AUTO	PART_SPOILER_23_CF	IMPACT CF
0	AUTO	PART_SPOILER_24_CF	GROUNDMASTER CF
0	AUTO	PART_SPOILER_25_CF	DYNAMO CF
0	AUTO	PART_SPOILER_26_CF	JOKER CF
0	AUTO	PART_SPOILER_27_CF	PHOENIX CF
0	AUTO	PART_SPOILER_28_CF	FISHTAIL CF
0	AUTO	PART_SPOILER_29_CF	VIPER CF
0	AUTO	GAME_ACTION_STEERRIGHT	Vuelta a la Derecha
0	AUTO	PART_SPOILER_30_CF	EDGE CF
0	AUTO	UNLOCKABLE_SPA_NFS_LOGO_VINYLS	Need for Speed™ Carbono Logo Vinyls Unlocked!
0	AUTO	VINYL_PART_2T_EUROPA	DE DOS TONOS
0	AUTO	CHOOSE_YOUR_CREW_NAME_TITLE	*ESCOGE EL NOMBRE DE TU CUADRILLA*
0	AUTO	PART_ROOF_1_CF	NORTHWEST CF
0	AUTO	PART_ROOF_2_CF	JETSTREAM CF
0	AUTO	PART_ROOF_3_CF	HEADWIND CF
0	AUTO	PART_ROOF_5_CF	RIPTIDE CF
0	AUTO	PART_ROOF_9_CF	WINDTUNNEL CF
0	AUTO	CHAL_EVENT_TYPE_PURSUIT_EVASION	Evasión de Persecución
0	AUTO	VINYL_PART_SAL_GT500	SAL
0	AUTO	SMS_MESSAGE_010_FROM	Samson
0	AUTO	OPTIONS_REARVIEW	Espejo Retrovisor
0	AUTO	WM_HELPGROUP_ZOOM_OUT	Alejar
0	AUTO	VINYL_PART_2T_CHALLENGER71	DE DOS TONOS
0	AUTO	VINYL_PART_SAL_SUPRA	SAL
0	AUTO	VINYL_PART_2T_FORDGT	DE DOS TONOS
0	AUTO	COMMON_TITLE_XBOX_LIVE	XBOX LIVE
0	AUTO	PART_PERF_SUSPENSION_TUNE_01	VUELTA CERRADA
0	AUTO	PART_PERF_SUSPENSION_TUNE_02	VUELTA ABIERTA
0	AUTO	VINYL_PART_SAL_R32	SAL
0	AUTO	SMS_MESSAGE_011_FROM	Samson
0	AUTO	HUD_PURSUIT_KNOCKOUT_OUTRAGEOUS	¡TREMENDO GOLPE!
0	AUTO	VINYL_PART_COLIN_BRERA	COLIN
0	AUTO	MENU_COMMON_PHOTOMODE_TITLE_NG	*MODO DE FOTO*
0	AUTO	CREW_INFO_STAT_RACE_STYLE	Estilo de Carrera:
0	AUTO	CONTROLLER_OPTION_VIBRATION_PS2	Vibración
0	AUTO	TIP_ON_PTAG_BASIC_DESC	¡Un jugador comienza como el corredor mientras que el resto lo hace como policía!^Cómo policía, atrapa al corredor para convertirte en el nuevo corredor.^¡El jugador que logre ser el corredor por más tiempo gana! ¡Consulta la clasificación de los Mejores Policías y Corredores en NeedforSpeed.com!
0	AUTO	PERFORMANCE_TUNE_HELP_BRAKES	Ajustar los componentes de frenos para que sean aplicados en la parte trasera en vez de la parte delantera, permite controlar la forma en que se comporta el coche en frenados fuertes. Ajusta primero la parte trasera para frenar primero con las llantas traseras o viceversa.
0	AUTO	VINYL_PART_LOGO_SHURIKEN	SHURIKEN
0	AUTO	UNLOCKABLE_COOPER_TIRE_LOGO	¡Logotipo de Cooper Tire desbloqueado!
0	AUTO	ON_GAME_INVITE_TRACK_NAME	Nombre de la Pista:
0	AUTO	POSTRACE_CHALLENGE_COMPLETE	¡RETO COMPLETADO!
0	AUTO	PART_BODY_00	Existencia
0	AUTO	PART_BODY_14	DOS TONOS
0	AUTO	CHALLENGE_RACE_POPUP	¡Se te ha retado a una carrera! Selecciona en el mapa la meta para la carrera. El que llegue primero ahí gana.
0	AUTO	PART_LOGO_1	Logotipo 1
0	AUTO	PART_LOGO_2	Logotipo 2
0	AUTO	PART_LOGO_3	Logotipo 3
0	AUTO	PART_LOGO_4	Logotipo 4
0	AUTO	PART_LOGO_5	Logotipo 5
0	AUTO	PART_LOGO_6	Logotipo 6
0	AUTO	PART_LOGO_7	Logotipo 7
0	AUTO	PART_LOGO_8	Logotipo 8
0	AUTO	PART_LOGO_9	Logotipo 9
0	AUTO	VINYL_PART_MANUFACTURER_FORD	FORD
0	AUTO	SMS_MESSAGE_012_FROM	Samson
0	AUTO	OL_ACHIEVEMENT_DESC_01	[FOR REFERENCE, ACHIEVEMENT] Completar Modo de Carrera
0	AUTO	OL_ACHIEVEMENT_DESC_02	[FOR REFERENCE, ACHIEVEMENT] Completar Modo de Carrera y adueñarte de todas las carreras
0	AUTO	OL_ACHIEVEMENT_DESC_03	[FOR REFERENCE, ACHIEVEMENT] Completar la Carrera en menos de 12 horas
0	AUTO	OL_ACHIEVEMENT_DESC_04	[FOR REFERENCE, ACHIEVEMENT] Tener una persecución policíaca por lo menos 12 minutos y escaparte con éxito
0	AUTO	OL_ACHIEVEMENT_DESC_05	[FOR REFERENCE, ACHIEVEMENT] Gana un Duelo del Cañón sin colisiones
0	AUTO	OL_ACHIEVEMENT_DESC_06	[FOR REFERENCE, ACHIEVEMENT] Colecciona todas las Guaridas en el juego
0	AUTO	OL_ACHIEVEMENT_DESC_07	[FOR REFERENCE, ACHIEVEMENT] Gana 1,000,000 en efectivo
0	AUTO	OL_ACHIEVEMENT_DESC_08	[FOR REFERENCE, ACHIEVEMENT] Supera todos los Eventos de la Serie Retos de Bronce
0	AUTO	OL_ACHIEVEMENT_DESC_09	[FOR REFERENCE, ACHIEVEMENT] Supera todos los Eventos de la Serie Retos de Plata
0	AUTO	OL_ACHIEVEMENT_DESC_10	[FOR REFERENCE, ACHIEVEMENT] Supera todos los Eventos de la Serie Retos de Oro
0	AUTO	OL_ACHIEVEMENT_DESC_11	[FOR REFERENCE, ACHIEVEMENT] Supera todos los Eventos de la Serie Retos
0	AUTO	OL_ACHIEVEMENT_DESC_12	[FOR REFERENCE, ACHIEVEMENT] Llega a 230 MPH en una Zona de Radar
0	AUTO	OL_ACHIEVEMENT_DESC_13	[FOR REFERENCE, ACHIEVEMENT] Deshabilita 50 Coches de la Policía
0	AUTO	OL_ACHIEVEMENT_DESC_14	[FOR REFERENCE, ACHIEVEMENT] Declina 5 Retos de Cuadrilla
0	AUTO	OL_ACHIEVEMENT_DESC_15	[FOR REFERENCE, ACHIEVEMENT] Inmoviliza una patrulla SUV
0	AUTO	OL_ACHIEVEMENT_DESC_16	[FOR REFERENCE, ACHIEVEMENT] Gana 10 Retos de Explorar en Modo de Carrera
0	AUTO	OL_ACHIEVEMENT_DESC_17	[FOR REFERENCE, ACHIEVEMENT] Desbloquea 36 Coches
0	AUTO	OL_ACHIEVEMENT_DESC_18	[FOR REFERENCE, ACHIEVEMENT] Llena tu Guarida de coches Muscle
0	AUTO	OL_ACHIEVEMENT_DESC_19	[FOR REFERENCE, ACHIEVEMENT] Llena tu Guarida de coches Tuner
0	AUTO	OL_ACHIEVEMENT_DESC_20	[FOR REFERENCE, ACHIEVEMENT] Llena tu Guarida de coches Exotic
0	AUTO	OL_ACHIEVEMENT_DESC_21	[FOR REFERENCE, ACHIEVEMENT] Completaste toda la Tarjeta de Recompensas Fuera de Línea y En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_22	[FOR REFERENCE, ACHIEVEMENT] Gana una carrera Clasificada En Línea en el Camino York después de darle a tus oponentes una ventaja en el arranque de 10 segundos
0	AUTO	OL_ACHIEVEMENT_DESC_23	[FOR REFERENCE, ACHIEVEMENT] Termina una carrera En Línea durante la Semana de Carreras
0	AUTO	OL_ACHIEVEMENT_DESC_24	[FOR REFERENCE, ACHIEVEMENT] Juega 50 juegos En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_25	[FOR REFERENCE, ACHIEVEMENT] Juega 100 juegos En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_26	[FOR REFERENCE, ACHIEVEMENT] Obtén una racha ganadora de 3 juegos en juegos Clasificados En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_27	[FOR REFERENCE, ACHIEVEMENT] Obtén una racha ganadora de 5 juegos en juegos Clasificados En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_28	[FOR REFERENCE, ACHIEVEMENT] Supera todos los Eventos de la Serie Retos En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_29	[FOR REFERENCE, ACHIEVEMENT] Supera 15 Eventos de la Serie Retos En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_30	[FOR REFERENCE, ACHIEVEMENT] Cruza la línea de meta de reversa para ganar una carrera Esprint.
0	AUTO	OL_ACHIEVEMENT_DESC_31	[FOR REFERENCE, ACHIEVEMENT] Obtén una racha ganadora de 4 juegos en juegos Clasificados En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_32	[FOR REFERENCE, ACHIEVEMENT] Obtén una racha ganadora de 6 juegos en juegos Clasificados En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_33	[FOR REFERENCE, ACHIEVEMENT] Termina una carrera En Línea Clasificada o carrera de Serie de Retos En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_34	[FOR REFERENCE, ACHIEVEMENT] Derrotaste a un Moderador de EA en un juego En Línea
0	AUTO	OL_ACHIEVEMENT_DESC_35	[FOR REFERENCE, ACHIEVEMENT] Contágiate de Fiebre Eliminatoria jugando una carrera de Eliminatoria En Línea con un jugador infectado
0	AUTO	OL_ACHIEVEMENT_DESC_36	[FOR REFERENCE, ACHIEVEMENT] Inféctate de Locura de Cañón jugando una carrera de Duelo de Cañón En Línea con un jugador infectado
0	AUTO	OL_ACHIEVEMENT_DESC_37	[FOR REFERENCE, ACHIEVEMENT] Contágiate de la Pandemia de Persecución jugando un Clasificado de Persecución-Turnos En Línea con un jugador infectado
0	AUTO	OL_ACHIEVEMENT_DESC_38	[FOR REFERENCE, ACHIEVEMENT] Inféctate de la Plaga Carbón al adquirir todos los 3 virus
0	AUTO	OL_ACHIEVEMENT_DESC_39	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 1
0	AUTO	OL_ACHIEVEMENT_DESC_40	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 2
0	AUTO	OL_ACHIEVEMENT_DESC_41	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 4
0	AUTO	OL_ACHIEVEMENT_DESC_42	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 6
0	AUTO	OL_ACHIEVEMENT_DESC_43	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 9
0	AUTO	OL_ACHIEVEMENT_DESC_44	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 13
0	AUTO	OL_ACHIEVEMENT_DESC_45	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 18
0	AUTO	OL_ACHIEVEMENT_DESC_46	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 23
0	AUTO	OL_ACHIEVEMENT_DESC_47	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 29
0	AUTO	OL_ACHIEVEMENT_DESC_48	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 35
0	AUTO	OL_ACHIEVEMENT_DESC_49	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 42
0	AUTO	OL_ACHIEVEMENT_DESC_50	[FOR REFERENCE, ACHIEVEMENT] Alcanza el Nivel XP En Línea 50
0	AUTO	VINYL_PART_2T_MAZDASPEED3	DE DOS TONOS
0	AUTO	OL_RICH_PRESENCE_CAR_SUV	
0	AUTO	COMMON_START_MESSAGE	Por Favor Oprime Start en\el segundo controlador
0	AUTO	VINYL_PART_ST_FORDGT	EXISTENCIA
0	AUTO	PART_LOGO_10	Logotipo 10
0	AUTO	PART_LOGO_11	Logotipo 11
0	AUTO	PART_LOGO_12	Logotipo 12
0	AUTO	PART_LOGO_13	Logotipo 13
0	AUTO	PART_LOGO_14	Logotipo 14
0	AUTO	PART_LOGO_15	Logotipo 15
0	AUTO	PART_LOGO_16	Logotipo 16
0	AUTO	PART_LOGO_17	Logotipo 17
0	AUTO	PART_LOGO_18	Logotipo 18
0	AUTO	PART_LOGO_19	Logotipo 19
0	AUTO	PART_LOGO_20	Logotipo 20
0	AUTO	PART_LOGO_21	Logotipo 21
0	AUTO	PART_LOGO_22	Logotipo 22
0	AUTO	PART_LOGO_23	Logotipo 23
0	AUTO	PART_LOGO_24	Logotipo 24
0	AUTO	PART_LOGO_25	Logotipo 25
0	AUTO	PART_LOGO_26	Logotipo 26
0	AUTO	PART_LOGO_27	Logotipo 27
0	AUTO	PART_LOGO_28	Logotipo 28
